parameter_id,JAXLA_CSD_022_001
mouse_life_stage,Early adult
pvalue,0.3503022
gene_accession_id,MGI:2444113
analysis_id,bcpaa2s99m74z08
gene_symbol,NEMP2
mouse_strain,C57BL
parameter_name,Hindlimbs - size
