parameter_id,ESLIM_004_001_701
analysis_id,hud5t5c39x975qf
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2685277
parameter_name,Glucose response AUC
pvalue,0.4189438
gene_symbol,Zyg11b
