parameter_id,IMPC_HEM_029_001
gene_symbol,Secisbp2l
mouse_strain,C57BL
analysis_id,7h66q7774q1sag2
mouse_life_stage,Early adult
pvalue,0.7078932
parameter_name,Neutrophil differential count
gene_accession_id,MGI:1917604
