mouse_strain,C57BL
parameter_name,CD4+ alpha beta T cell percentage
mouse_life_stage,Early adult
gene_accession_id,MGI:99605
pvalue,0.2631009
analysis_id,0h1734n8r1m8769
parameter_id,MGP_PBI_003_001
gene_symbol,Cntfr
