mouse_strain,C57BL
parameter_id,IMPC_ECG_008_001
gene_symbol,Atrn
gene_accession_id,MGI:1341628
analysis_id,663g4li3723m0ul
parameter_name,ST
mouse_life_stage,Early adult
pvalue,0.08665782
