parameter_id,IMPC_OFD_012_001
analysis_id,6ym75u0ogh0kz18
gene_accession_id,MGI:3588214
mouse_life_stage,Early adult
parameter_name,Periphery permanence time
gene_symbol,Rufy4
pvalue,0.5736382
mouse_strain,C57BL
