parameter_id,IMPC_HEM_036_001
mouse_life_stage,Early adult
gene_accession_id,MGI:95576
analysis_id,2535u177n027d69
mouse_strain,C57BL
pvalue,0.3912904
parameter_name,Eosinophil cell count
gene_symbol,Fpgs
