mouse_strain,129SV
pvalue,0.09928528
parameter_name,KLRG1+ CD4- NKT cells - % of CD4- NKT cells
gene_accession_id,MGI:1332236
parameter_id,MGP_IMM_028_001
analysis_id,24709927b23714r
mouse_life_stage,Early adult
gene_symbol,Cds2
