parameter_id,JAX_OFD_014_001
analysis_id,4si648vw8495n8p
gene_accession_id,MGI:1921442
gene_symbol,Arpc5l
parameter_name,Center distance travelled
pvalue,0.9745254
mouse_life_stage,Early adult
mouse_strain,C57BL
