mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,5yro9u7fp7sqt78
parameter_name,Total ab T cells - % of CD45+
pvalue,0.7578794
parameter_id,MGP_IMM_070_001
gene_symbol,Bach2
gene_accession_id,MGI:894679
