mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2181659
parameter_id,IMPC_HEM_038_001
parameter_name,Basophil differential count
gene_symbol,Tox
pvalue,0.6416384
analysis_id,asj91q4vrveb6w9
