parameter_id,ESLIM_008_001_001
gene_accession_id,MGI:1914836
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,h649985070tf651
parameter_name,Body position
pvalue,0.6997368
gene_symbol,Ubxn11
