parameter_id,IMPC_OFD_017_001
mouse_strain,129SV
mouse_life_stage,Early adult
analysis_id,dgy29q673jnzuku
pvalue,0.6370063
gene_accession_id,MGI:2385884
gene_symbol,Ddx27
parameter_name,Center average speed
