parameter_id,IMPC_XRY_018_001
gene_symbol,Extl1
pvalue,0.62451
mouse_life_stage,Early adult
gene_accession_id,MGI:1888742
parameter_name,Shape of vertebrae
mouse_strain,C57BL
analysis_id,05ggh7467z3240w
