parameter_id,MGP_IMM_073_001
gene_accession_id,MGI:2444113
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Nemp2
pvalue,0.1807213
parameter_name,Effector CD4+ T helper cells - % of CD45+
analysis_id,3145v956h4c29i7
