parameter_id,IMPC_OFD_018_001
gene_accession_id,MGI:1913284
mouse_strain,C57BL
pvalue,0.1380412
parameter_name,Latency to center entry
mouse_life_stage,Early adult
analysis_id,801rtpc8660aw27
gene_symbol,Psmd14
