parameter_id,MGP_IMM_013_001
parameter_name,Total CD8+ T cells - % of ab T cells
pvalue,0.3224204
gene_accession_id,MGI:1915678
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,d746g734d6r6545
gene_symbol,Steap3
