parameter_id,IMPC_CBC_012_001
mouse_strain,C57BL
gene_symbol,Morn5
gene_accession_id,MGI:1922745
analysis_id,xgwimq4jih18k97
pvalue,0.7204584
parameter_name,Aspartate aminotransferase
mouse_life_stage,Early adult
