gene_symbol,Mecom
analysis_id,n30i042146ock63
gene_accession_id,MGI:95457
pvalue,0.9088002
parameter_id,IMPC_CSD_078_001
mouse_strain,C57BL
parameter_name,Vocalization
mouse_life_stage,E12.5
