mouse_life_stage,Late adult
pvalue,0.9715356
parameter_id,MGP_MLN_006_001
analysis_id,y4vc9qx10j05gjl
gene_symbol,Plcb1
gene_accession_id,MGI:97613
mouse_strain,C57BL
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
