parameter_id,IMPC_CBC_009_001
parameter_name,Calcium
gene_accession_id,MGI:1916220
pvalue,0.7550561
gene_symbol,Dcaf12
mouse_life_stage,Early adult
analysis_id,n04vd7uqg6x29s7
mouse_strain,C57BL
