parameter_id,IMPC_XRY_018_001
mouse_life_stage,Middle aged adult
parameter_name,Shape of vertebrae
mouse_strain,C57BL
gene_accession_id,MGI:2140475
pvalue,0.3260506
analysis_id,5edqu4ts2e4e05g
gene_symbol,AU040320
