mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,f7w4m66792v8a0s
parameter_name,Stroke Volume
gene_symbol,Dzank1
parameter_id,IMPC_ECH_003_001
gene_accession_id,MGI:2139080
pvalue,0.5742152
