mouse_life_stage,Late adult
gene_symbol,Hpca
mouse_strain,C57BL
gene_accession_id,MGI:1336200
parameter_id,IMPC_XRY_018_001
analysis_id,n3w772j8r406l94
parameter_name,Shape of vertebrae
pvalue,0.9143871
