parameter_id,MGP_PBI_010_001
mouse_strain,C57BL
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
pvalue,0.1658524
analysis_id,5619775qm8xm194
gene_accession_id,MGI:1918764
gene_symbol,Sfpq
mouse_life_stage,Early adult
