parameter_id,MGP_MLN_001_001
gene_symbol,Psd4
parameter_name,Total T cells - % of CD45+
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.9197163
analysis_id,8b85l93ky5kt064
gene_accession_id,MGI:2674093
