parameter_id,IMPC_XRY_023_001
gene_symbol,Ahctf1
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Ulna
pvalue,0.894218
gene_accession_id,MGI:1915033
analysis_id,7l79w0e4oss0jh0
