mouse_strain,C57BL
parameter_id,ESLIM_011_001_704
gene_symbol,Maco1
parameter_name,Prepulse inhibition - PP4
pvalue,0.4476796
mouse_life_stage,Early adult
analysis_id,hw4u14u829v4rck
gene_accession_id,MGI:1913396
