mouse_life_stage,Late adult
gene_symbol,Secisbp2l
mouse_strain,C57BL
parameter_id,IMPC_XRY_066_001
analysis_id,4poma795u98ttzp
parameter_name,Sacral processes
pvalue,0.1060119
gene_accession_id,MGI:1917604
