parameter_id,MGP_IMM_048_001
gene_accession_id,MGI:105072
parameter_name,Follicular B cells - % of B2 cells
analysis_id,ll608e6g214867q
gene_symbol,Rab22a
mouse_life_stage,Early adult
pvalue,0.784283
mouse_strain,C57BL
