parameter_id,JAX_OFD_022_001
pvalue,0.8962928
gene_accession_id,MGI:96757
mouse_life_stage,Early adult
analysis_id,73logocp03y9r7h
gene_symbol,Lcn2
mouse_strain,C57BL
parameter_name,Percentage center time
