mouse_strain,C57BL
mouse_life_stage,E9.5
pvalue,0.9017047
gene_accession_id,MGI:87968
parameter_name,DN CD44+CD62L- NKT cells
gene_symbol,Ahcy
analysis_id,3nj405a7cjy938n
parameter_id,IMPC_IMM_046_001
