mouse_life_stage,E18.5
gene_accession_id,MGI:1914561
parameter_name,Resting CD4- NKT cells - % of CD4- NKT cells
analysis_id,1e7og5x1a0foe52
gene_symbol,Nanp
parameter_id,MGP_IMM_027_001
pvalue,0.4973479
mouse_strain,C57BL
