mouse_life_stage,E12.5
pvalue,0.5609413
parameter_id,JAX_OFD_022_001
mouse_strain,C57BL
gene_symbol,Bcs1l
analysis_id,9r51h365npu463j
gene_accession_id,MGI:1914071
parameter_name,Percentage center time
