pvalue,0.1658506
gene_accession_id,MGI:109384
mouse_strain,C57BL
analysis_id,b2rb519o5zud24c
parameter_name,Click-evoked ABR threshold
mouse_life_stage,Early adult
gene_symbol,Atf3
parameter_id,IMPC_ABR_002_001
