gene_symbol,Slc2a8
analysis_id,643z9bt9u78k7ic
gene_accession_id,MGI:1860103
pvalue,0.3824258
parameter_name,Contact righting
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,JAXLA_CSD_077_001
