gene_accession_id,MGI:1336200
gene_symbol,Hpca
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_047_001
pvalue,0.4875377
parameter_name,Hindlimb digit - size
analysis_id,ycxzon863n175il
