parameter_id,IMPC_CSD_051_002
gene_accession_id,MGI:1914309
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.170709
gene_symbol,Ola1
parameter_name,Hindlimb nail - number
analysis_id,54z586555zfoezf
