parameter_id,IMPC_CBC_012_001
parameter_name,Aspartate aminotransferase
mouse_life_stage,E12.5
mouse_strain,C57BL
gene_symbol,Eprs1
analysis_id,64724769bonc54h
gene_accession_id,MGI:97838
pvalue,0.4354277
