mouse_life_stage,Middle aged adult
mouse_strain,C57BL
gene_symbol,Nucks1
pvalue,0.3337852
analysis_id,9d6e0yjt1s95h91
gene_accession_id,MGI:1934811
parameter_id,IMPC_EYE_062_001
parameter_name,Right total retinal thickness
