parameter_id,MGP_PBI_012_001
gene_accession_id,MGI:2673000
mouse_life_stage,Early adult
parameter_name,CD4+ KLRG1+ alpha beta T cell percentage
pvalue,0.1756516
mouse_strain,C57BL
gene_symbol,Trim46
analysis_id,ejdqwmo1e902791
