mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2444113
gene_symbol,Nemp2
parameter_name,Left total retinal thickness
analysis_id,a3fq0z6q0264ao8
parameter_id,IMPC_EYE_068_001
pvalue,0.4435103
