mouse_strain,C57BL
parameter_name,Whole arena average speed
parameter_id,ESLIM_007_001_005
gene_symbol,Mecom
mouse_life_stage,E15.5
gene_accession_id,MGI:95457
pvalue,0.3844781
analysis_id,6uo70l37p396dj4
