parameter_id,MGP_IMM_014_001
gene_symbol,Bcs1l
pvalue,0.0520498
analysis_id,bj0vy8g4yyvmq21
gene_accession_id,MGI:1914071
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_name,Effector CD8+ T cells - % of CD8+
