parameter_id,IMPC_XRY_065_001
mouse_strain,129SV
analysis_id,hu8ow3d8683m3hf
parameter_name,Lumbar processes
gene_accession_id,MGI:1921802
pvalue,0.8306162
gene_symbol,Nipal3
mouse_life_stage,Early adult
