gene_symbol,Lpgat1
analysis_id,x98knzzcqmc274s
parameter_name,Snout size
mouse_strain,C57BL
parameter_id,MGP_CSD_067_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2446186
pvalue,0.7547505
