mouse_strain,C57BL
parameter_id,IMPC_EYE_059_001
analysis_id,9a8pjvim6c1yx0j
gene_accession_id,MGI:88174
pvalue,0.518103
mouse_life_stage,Early adult
parameter_name,Mean right eye lens density
gene_symbol,Bmi1
