parameter_id,IMPC_HEM_008_001
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
pvalue,0.2085189
mouse_life_stage,Early adult
parameter_name,Platelet count
mouse_strain,C57BL
analysis_id,9vp67w9ub49d27g
