parameter_id,M-G-P_026_001_004
mouse_life_stage,Early adult
parameter_name,Coat colouration
gene_accession_id,MGI:2685266
pvalue,0.6421022
analysis_id,13733pknt2m7z7e
gene_symbol,Pglyrp3
mouse_strain,C57BL
