gene_accession_id,MGI:1914694
gene_symbol,Ilkap
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_CSD_066_001
pvalue,0.6313112
parameter_name,Snout morphology
analysis_id,9j4gq67j1910td4
