gene_symbol,Col6a3
analysis_id,vlj0760cjq23q9a
pvalue,0.4286038
mouse_life_stage,Early adult
gene_accession_id,MGI:88461
parameter_id,IMPC_HEM_038_001
mouse_strain,C57BL
parameter_name,Basophil differential count
