mouse_life_stage,E9.5
analysis_id,4b5b6wz06m7mpov
gene_symbol,Tiprl
parameter_name,Follicular B cells - % of B2 cells
parameter_id,MGP_IMM_048_001
pvalue,0.8557732
gene_accession_id,MGI:1915087
mouse_strain,C57BL
