mouse_life_stage,Early adult
gene_symbol,Orc2
parameter_name,Eosinophils
pvalue,0.8778027
parameter_id,IMPC_IMM_052_001
gene_accession_id,MGI:1328306
mouse_strain,C57BL
analysis_id,51c7ycqlr3139yy
