parameter_id,ESLIM_014_001_008
mouse_life_stage,E12.5
gene_symbol,Hspa5
pvalue,0.3532561
parameter_name,Cornea vascularisation
analysis_id,dj0b3p964xoh0h4
mouse_strain,C57BL
gene_accession_id,MGI:95835
