parameter_id,M-G-P_009_001_003
parameter_name,Body weight
gene_accession_id,MGI:1332236
mouse_strain,C57BL
pvalue,0.4549795
gene_symbol,Cds2
analysis_id,13vs0zfoywu1470
mouse_life_stage,Early adult
