parameter_id,M-G-P_016_001_006
gene_accession_id,MGI:109585
gene_symbol,Pld1
mouse_strain,C57BL
pvalue,0.8293277
mouse_life_stage,Early adult
analysis_id,8266128p8u14819
parameter_name,Mean-corpuscular-haemoglobin
