mouse_life_stage,Late adult
gene_accession_id,MGI:109356
gene_symbol,Snap23
analysis_id,n3v5l60a3a44v50
parameter_id,HRWLLA_OFD_009_001
pvalue,0.9938294
parameter_name,Whole arena average speed
mouse_strain,C57BL
