parameter_id,IMPC_EYE_016_001
gene_accession_id,MGI:1914437
gene_symbol,Zmynd19
mouse_life_stage,Early adult
parameter_name,Lens
analysis_id,4k82qc677uoj5b8
mouse_strain,C57BL
pvalue,0.4863388
