mouse_strain,C57BL
parameter_name,Effector Treg cells - % of Treg
analysis_id,1v24ozxc5c634r8
pvalue,0.1265694
gene_symbol,Kif24
gene_accession_id,MGI:1918345
mouse_life_stage,Early adult
parameter_id,MGP_MLN_009_001
