parameter_id,IMPC_IMM_050_001
mouse_strain,C57BL
pvalue,0.7934591
mouse_life_stage,Early adult
gene_accession_id,MGI:1919949
parameter_name,Neutrophils
analysis_id,o93015u9348ac29
gene_symbol,Lime1
