mouse_life_stage,Late adult
mouse_strain,C57BL
gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
pvalue,0.944122
parameter_id,MGP_CSD_025_001
analysis_id,22182ne3z21a1nz
parameter_name,Ventral coat/hair presence
