gene_symbol,Slc2a8
parameter_name,Eye
analysis_id,3786wejbl0j922e
mouse_life_stage,Early adult
pvalue,0.6949056
gene_accession_id,MGI:1860103
parameter_id,M-G-P_013_001_001
mouse_strain,C57BL
