mouse_life_stage,Late adult
parameter_name,Iron
pvalue,0.9044372
analysis_id,19m7t51zu28jp3r
gene_symbol,Hpca
mouse_strain,C57BL
parameter_id,IMPC_CBC_011_001
gene_accession_id,MGI:1336200
