parameter_id,IMPC_CSD_008_001
analysis_id,2nq0j25g9u6q0ke
mouse_life_stage,Early adult
pvalue,0.6199519
gene_accession_id,MGI:1914672
mouse_strain,C57BL
gene_symbol,Dhdds
parameter_name,Coat - color pattern - back
